conference_id,title,startdate,enddate,cme_points,organizer_names,blocked_org_ids,blocked_org_names,created_date,modified_date
225001,Traumatic Brain Injury (TBI): Interventions for Maximizing Quality of Life,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 08:21:21,2022-08-16 09:41:57
225003,Treatment of Dementia,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 08:28:03,2022-08-16 10:20:44
225030,Treatment Options for Rheumatoid Arthritis,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 09:40:19,2022-08-16 10:24:56
225046,Understanding Addiction,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 10:16:36,2022-08-16 10:40:00
225051,Understanding Dystonia,0000-00-00,0000-00-00,2.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 10:45:16,2022-08-16 10:58:13
225091,Violence Against Nurses: The New Epidemic,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 12:03:29,2022-08-16 11:10:21
225097,Violence in the Emergency Department,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-29 03:46:59,2022-08-16 11:21:05
225127,Women and Heart Disease Course,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-29 04:57:49,2022-08-16 11:35:52
225132,Workplace Harassment Course,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-29 05:05:22,2022-08-16 11:51:46
225137,Workplace Violence Prevention for Health Care Professionals,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-29 05:11:39,2022-08-16 11:45:15
236085,South Carolina Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:21:42,2022-08-17 05:36:45
236087,Current Practices in the Management of Central Lines,0000-00-00,0000-00-00,5.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:25:36,2022-08-17 05:44:21
236090,South Carolina IV Therapy Education,0000-00-00,0000-00-00,14.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:28:45,2022-08-17 05:59:51
236092,South Dakota IV Therapy Education,0000-00-00,0000-00-00,12.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:35:35,2022-08-17 05:58:15
236094,Georgia Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:37:38,2022-08-17 06:06:24
236096,Arizona Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:40:48,2022-08-17 06:10:43
236097,Texas Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:42:12,2022-08-17 06:22:48
236099,New Mexico Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:45:34,2022-08-17 06:49:31
236100,Georgia IV Therapy Education,0000-00-00,0000-00-00,14.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:47:04,2022-08-17 07:05:43
236102,West Virginia IV Therapy Education,0000-00-00,0000-00-00,14.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:48:28,2022-08-17 07:15:54
236103,Basics of Peripheral IV Therapy; Current Standards of Practice,0000-00-00,0000-00-00,8.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:53:50,2022-08-17 08:19:58
236104,Handwashing Responsibilities in Healthcare,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:54:01,2022-08-17 08:25:30
236105,West Virginia Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:54:17,2022-08-17 08:32:13
236106,New Mexico IV Therapy Education,0000-00-00,0000-00-00,14.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 04:56:45,2022-08-17 08:37:48
236110,Care and Maintenance of Peripheral and Midline Catheters,0000-00-00,0000-00-00,6.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 05:00:39,2022-08-17 08:41:53
236112,Oklahoma Legalities of Infusion Therapy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 05:02:53,2022-08-17 08:47:57
236117,Peripheral and Central Venous Access Device Review,0000-00-00,0000-00-00,7.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 05:11:10,2022-08-17 08:54:31
236129,It's All About PICCs,0000-00-00,0000-00-00,3.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-01-08 05:31:11,2022-08-17 09:07:07
238147,Ethics in an Ever-Changing World of Nutrition,2024-02-15,2027-02-15,1.0,Dietitian Central,43950,Dietitian Central,2022-02-07 08:18:29,2024-08-07 07:00:18
238171,Ethics 101 for the Nutrition and Dietetics Practitioner,2024-05-09,2027-05-09,1.0,Dietitian Central,43950,Dietitian Central,2022-02-07 09:55:51,2024-08-07 07:12:44
238487,Gestational Diabetes: Carbs or Keto for Optimal Mother and Baby Health,2024-04-25,2027-04-25,1.0,Dietitian Central,43950,Dietitian Central,2022-02-11 04:54:10,2024-07-09 07:30:20
238538,Family-Based Nutrition Counseling and Disordered Eating Treatment,2024-02-13,2027-02-13,1.0,Dietitian Central,43950,Dietitian Central,2022-02-11 11:01:00,2024-07-09 07:20:50
238679,Latest Guidelines for Gestational Diabetes Mellitus,2024-02-27,2027-02-27,1.0,Dietitian Central,43950,Dietitian Central,2022-02-14 10:20:11,2024-07-09 07:05:46
238759,Nutrition at End of Life: What Every Dietitian Needs to Know,2024-04-18,2027-04-18,1.0,Dietitian Central,43950,Dietitian Central,2022-02-15 09:04:24,2024-08-07 04:29:53
239025,Pelvic Pain & Yeast MasterClass,0000-00-00,0000-00-00,1.58,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-24 10:53:17,2022-02-26 04:27:59
239030,Endometriosis and the Gut-Immune Link MasterClass,0000-00-00,0000-00-00,2.5,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-24 11:31:59,2022-02-26 04:03:58
239035,Chronic Pelvic Pain Professional Training Program,0000-00-00,0000-00-00,15.75,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-24 11:53:08,2022-02-26 04:12:37
239038,"Endometriosis, Personalized Nutrition and HRV MasterClass",0000-00-00,0000-00-00,2.0,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-24 12:00:37,2022-02-26 05:52:50
239039,Endometriosis and Pelvic Pain Certificate Program,0000-00-00,0000-00-00,17.72,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-24 12:10:10,2022-02-26 06:44:43
239041,Functional Nutrition for Women's Health Certificate Program,0000-00-00,0000-00-00,17.67,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-24 12:17:44,2022-02-26 06:48:51
239047,Immune Bundle for Women,0000-00-00,0000-00-00,9.5,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 04:08:43,2022-02-26 04:50:47
239048,Women’s Hormone Health Certificate Program,0000-00-00,0000-00-00,,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 04:17:26,2022-02-26 04:56:04
239051,Perimenopause & Menopause Certificate Program,0000-00-00,0000-00-00,18.38,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 04:27:15,2022-02-26 05:01:42
239053,Functional Nutrition for Women's Health Professional Training Program,0000-00-00,0000-00-00,19.0,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 04:34:23,2022-02-25 04:50:44
239056,Women's Fertility Certificate Program,0000-00-00,0000-00-00,11.5,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 04:44:06,2022-10-10 11:46:57
239057,Birth Control MasterClass,0000-00-00,0000-00-00,1.8,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 04:51:52,2022-02-25 05:43:51
239060,Hormones 101 Course,0000-00-00,0000-00-00,5.0,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 05:04:42,2022-02-26 05:12:37
239064,Functional Lab Testing Course,0000-00-00,0000-00-00,2.45,Integrative Women's Health Institute (IWHI),47988,Integrative Women's Health Institute (IWHI),2022-02-25 05:18:46,2022-02-26 05:21:20
239479,Arizona LPN IV Certification Package,0000-00-00,0000-00-00,14.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2022-03-08 19:46:41,2022-08-17 09:15:37
241705,medtigo Pediatric Advanced Life Support (PALS) Certification Course,0000-00-00,0000-00-00,,Medtigo,48187,Medtigo,2022-04-08 08:52:14,2022-04-08 11:10:11
253057,Federation of European Societies for Surgery of the Hand (FESSH) 2026 Congress,2026-06-03,2026-06-06,,ASSISTANCE Organizer Ltd. / ASSZISZTENCIA Szervezo Kft.,8902,ASSISTANCE Organizer Ltd. / ASSZISZTENCIA Szervezo Kft.,2022-09-16 05:42:52,2022-09-16 06:17:14
253967,Introductory Emergency Ultrasound Course Online,0000-00-00,0000-00-00,14.0,3rd Rock Ultrasound LLC,6143,3rd Rock Ultrasound LLC,2022-09-29 11:48:15,2023-11-27 04:53:34
253969,The Advanced Ultrasound Course Online,0000-00-00,0000-00-00,,3rd Rock Ultrasound LLC,6143,3rd Rock Ultrasound LLC,2022-09-29 11:56:57,2023-11-27 04:49:23
253973,The Critical Care Ultrasound Course Online,0000-00-00,0000-00-00,,3rd Rock Ultrasound LLC,6143,3rd Rock Ultrasound LLC,2022-09-29 12:08:21,2023-11-27 04:45:36
253975,The Trauma Ultrasound Course Online,0000-00-00,0000-00-00,8.0,3rd Rock Ultrasound LLC,6143,3rd Rock Ultrasound LLC,2022-09-29 12:13:02,2023-11-27 04:40:57
253976,The Vascular Access Course Online,0000-00-00,0000-00-00,6.0,3rd Rock Ultrasound LLC,6143,3rd Rock Ultrasound LLC,2022-09-29 12:19:06,2023-11-27 04:35:44
275522,MTOP Ultrasound Course – Online,0000-00-00,0000-00-00,,Zedu Ultrasound Training Solutions (UTS),10980,Zedu Ultrasound Training Solutions (UTS),2023-06-14 04:08:54,2023-06-24 04:17:07
281140,Intuitive Eating Top Common Myths and How to Work With Clients Who Still Want Weight Loss,2024-04-11,2027-04-11,1.0,Dietitian Central,43950,Dietitian Central,2023-08-08 11:51:22,2024-08-07 04:04:29
281201,Regulating a Dysregulated Nervous System to Positively Impact Dysfunctional Eating Patterns,2024-02-29,2027-03-01,1.0,Dietitian Central,43950,Dietitian Central,2023-08-09 07:10:54,2024-08-07 04:19:09
281313,Polycystic Ovarian Syndrome (PCOS) Nutrition: Improve Metabolic and Reproductive Health via Lifestyle and Dietary Supplements,2024-03-14,2027-03-14,1.0,Dietitian Central,43950,Dietitian Central,2023-08-11 04:14:22,2024-08-07 04:37:55
287138,American College of Neuropsychopharmacology (ACNP) Annual Meeting 2027,2027-01-10,2027-01-13,,American College of Neuropsychopharmacology (ACNP),2613,American College of Neuropsychopharmacology (ACNP),2023-11-03 09:08:57,2023-11-03 09:10:17
300622,Teaching Cultural Sensitivity in the Patient-Clinician Relationship,2023-06-20,2026-06-20,1.0,Yale School of Medicine Continuing Medical Education (CME),6250,Yale School of Medicine Continuing Medical Education (CME),2024-05-16 07:17:44,2024-05-16 10:20:56
300633,Podcast Series: SEE HEAR FEEL - Transforming Medical Culture,2023-10-05,2026-10-05,1.0,Yale School of Medicine Continuing Medical Education (CME),6250,Yale School of Medicine Continuing Medical Education (CME),2024-05-16 09:18:36,2024-05-16 10:07:07
300641,NEATC Podcast Series: Getting2U,2023-10-18,2026-10-18,1.0,Yale School of Medicine Continuing Medical Education (CME),6250,Yale School of Medicine Continuing Medical Education (CME),2024-05-16 09:41:02,2024-05-16 10:03:55
301815,Society of Critical Care Medicine (SCCM) 2027 Critical Care Congress,2027-03-14,2027-03-16,,Society of Critical Care Medicine (SCCM),1849,Society of Critical Care Medicine (SCCM),2024-06-01 06:16:01,2024-06-01 07:10:01
301819,Society of Critical Care Medicine (SCCM) 2028 Critical Care Congress,2028-04-09,2028-04-11,,Society of Critical Care Medicine (SCCM),1849,Society of Critical Care Medicine (SCCM),2024-06-01 06:23:10,2024-06-01 07:03:25
301821,Society of Critical Care Medicine (SCCM) 2029 Critical Care Congress,2029-04-09,2029-04-11,,Society of Critical Care Medicine (SCCM),1849,Society of Critical Care Medicine (SCCM),2024-06-01 06:29:57,2024-06-01 07:01:26
302466,Improving the Management of Patients with DMD: Emerging Evidence and Treatment Strategies,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 06:27:35,2024-06-08 06:36:19
302468,Evolutions in the Management of DMD: Treatment Implications for the Present and Future,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 06:38:58,2024-06-08 06:40:37
302469,Module 3: Creating Patient-centric Treatment Plans,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 06:51:10,2024-06-12 05:53:02
302472,Module 2: Enhancing NVAF Recognition - Whiteboard Animation,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 06:55:40,2024-06-12 05:52:25
302475,Module 1: Insights Into Advances in NVAF - Animated Case,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 07:03:09,2024-06-12 05:51:40
302476,Coordinating Care for Patients With Progressive Pulmonary Fibrosis - Rapid Recap,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 07:10:10,2024-06-12 05:36:10
302477,Coordinating Care for Patients With Progressive Pulmonary Fibrosis - Slide Deck,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 07:14:58,2024-06-12 05:36:56
302478,Hemophilia Gene Therapy: Shared Decision Making - Clinical Companion Guide,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 07:21:25,2024-06-12 05:50:35
302480,The Delicate Balance of Brain Cholesterol - Online Module,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 07:30:22,2024-06-12 05:48:18
302481,The Delicate Balance of Brain Cholesterol - Clinical Companion Guide,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 08:24:50,2024-06-12 05:48:48
302484,The Delicate Balance of Brain Cholesterol - Slide Deck,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 08:28:26,2024-06-12 05:23:43
302486,The Delicate Balance of Brain Cholesterol - Rapid Recap,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 08:41:35,2024-06-12 05:47:53
302488,Understanding PNH and Other Complement-mediated Hematologic Disorders,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 08:53:42,2024-06-12 05:47:04
302490,Understanding Myelofibrosis,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 08:59:21,2024-06-12 05:47:00
302491,Risk Stratification in Myelofibrosis Management,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:04:15,2024-06-12 05:46:15
302492,Coordinating Care for Patients With Progressive Pulmonary Fibrosis,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:10:11,2024-06-12 05:37:44
302496,Providing a Medical Home for Kids with Rare Lung Disease - Slide Deck,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:16:04,2024-06-12 05:35:09
302498,A Hematologic Emergency: Would You Miss iTTP? - Rapid Recap,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:23:51,2024-06-12 05:33:36
302500,A Hematologic Emergency: Would You Miss iTTP?,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:27:51,2024-06-12 05:34:16
302502,The Burden of Bronchiectasis - Rapid Recap,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:32:50,2024-06-12 05:29:05
302504,The Burden of Bronchiectasis - Slide Deck,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:36:24,2024-06-12 05:28:14
302507,The Burden of Bronchiectasis: A Focus on NCFBE Pathophysiology,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:42:18,2024-06-12 05:27:25
302509,Considerations for Special Populations With Aplastic Anemia,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:51:11,2024-06-12 05:26:20
302513,Thyroid Assessment: Updates for Primary Care,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 09:55:59,2024-06-12 05:25:18
302515,Managing Side Effects of Newer Therapies for Acute Lymphoblastic Leukemia (ALL),0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2024-06-08 10:06:44,2024-06-12 05:24:38
303921,The Anti-Inflammatory Lifestyle Prescription: Calm Chronic Inflammation and Improve Your Health,2024-07-18,2027-07-30,1.0,Dietitian Central,43950,Dietitian Central,2024-06-28 08:51:07,2024-08-14 04:57:09
303924,Lymphedema: Condition Dietitians Can Help But Were Never Taught,2024-06-06,2027-06-27,1.0,Dietitian Central,43950,Dietitian Central,2024-06-28 09:06:20,2024-07-09 05:33:26
303932,The Rediscovery of the DASH Diet as a Weight Loss Plan,2024-05-30,2027-06-21,1.0,Dietitian Central,43950,Dietitian Central,2024-06-28 09:27:37,2024-07-09 05:15:59
303943,Nutrition and Kidney Disease Through Stages 1 to 5: How To Slow The Progression,2024-05-21,2027-06-14,1.0,Dietitian Central,43950,Dietitian Central,2024-06-28 10:21:59,2024-07-09 04:35:29
303947,"Navigating Weight Loss Medications: Pros, Cons, and Strategies for Greater Client Success",2024-05-14,2027-06-11,1.0,Dietitian Central,43950,Dietitian Central,2024-06-28 10:39:18,2024-07-08 10:34:25
303958,Is it Cellulite or Is It Lipedema?,2024-05-02,2027-05-02,1.0,Dietitian Central,43950,Dietitian Central,2024-06-28 11:37:53,2024-07-08 09:35:38
303989,2024 Summary of Updates to the ADA Standards of Care in Diabetes,2024-02-06,2027-02-06,1.5,Dietitian Central,43950,Dietitian Central,2024-06-29 05:18:21,2024-07-08 09:25:54
303998,Newest 2024 Reimbursement Rules and Waivers for the Medicare Diabetes Prevention Program Expanded Model,2024-02-22,2027-02-22,2.0,Dietitian Central,43950,Dietitian Central,2024-06-29 06:15:32,2024-07-08 09:08:35
304036,Nutrition Needs for Kidney Replacement Therapies,2024-04-30,2027-04-30,1.0,Dietitian Central,43950,Dietitian Central,2024-06-29 11:39:37,2024-07-08 08:47:51
308520,Nutrition and Gut Health in Postpartum Depression,2024-06-25,2027-07-15,1.0,Dietitian Central,43950,Dietitian Central,2024-08-05 10:56:06,2024-08-14 04:24:49
308522,"Where Medical Nutrition Therapy, Intuitive Eating, and Weight Neutrality Collide",2024-06-27,2027-07-17,1.0,Dietitian Central,43950,Dietitian Central,2024-08-05 11:03:02,2024-08-13 12:42:54
308526,Nutritional Deficiencies in Chronic Alcoholism,2024-03-05,2027-03-05,1.0,Dietitian Central,43950,Dietitian Central,2024-08-05 11:13:29,2024-08-13 12:08:01
332999,Mini-Residency in Dental Sleep Medicine (2025 - 2026),2025-11-01,2026-07-25,105.0,University of Michigan School of Dentistry,9857,University of Michigan School of Dentistry,2025-05-26 08:43:08,2025-06-11 11:52:26
340830,Advances in the Treatment of Hematologic Malignancies and Cellular Therapeutics,2026-05-02,2026-05-02,,University of Kansas Medical Center (KUMC),35988,University of Kansas Medical Center (KUMC),2025-08-29 07:02:07,2025-09-25 09:07:25
343506,The 12th Annual Health Meets Food: The Culinary Medicine Conference,2026-06-11,2026-06-14,12.0,American College of Culinary Medicine (ACCM),52931,American College of Culinary Medicine (ACCM),2025-09-26 09:00:39,2026-03-11 05:49:57
347089,"Corso Annuale 2026 Tecnica Straight Wire: Teorico-pratico “Doing the Right Thing, at the Right Time, in the Right Way“",2026-02-12,2026-11-21,,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 05:54:28,2025-12-29 07:30:52
347113,Masterclass Modern Digital Orthodontics,2026-03-20,2027-10-30,,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 07:08:06,2025-11-12 08:51:18
347115,"Digital Diagnostics in Orthodontics: More Precise, Faster, More Efficient",2026-05-08,2026-05-08,8.0,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 07:19:43,2025-11-24 04:50:54
347122,Self-Ligating Devices and Mini-Anchoring Implants: Optimization and New Objectives - Case Studies,2026-06-13,2026-06-14,,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 08:27:49,2025-11-29 08:41:17
347126,Developing a New Treatment Philosophy With Skeletal Anchoring: No One Can Go Far Without Anchoring. Case Studies,2026-09-12,2026-09-13,,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 08:50:47,2025-12-29 08:54:25
347128,Level I: Administrative & Clinical Optimization of an Orthodontic Private Practice,2026-09-19,2026-09-20,,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 09:11:27,2025-12-29 08:46:34
347131,Asymmetric Class II Malocclusions: The Search for Clinical Excellence,2027-06-12,2027-06-12,,American Orthodontics (AO),1015,American Orthodontics (AO),2025-11-07 09:43:21,2025-12-29 08:38:29
